lon,lat,owner,watershed,type,form
-92.05148179,30.14776428,CITY-ROW,CASEY NORTH,CURB INLET,
-92.06193453,30.16435232,CITY-ROW,CASEY NORTH,CURB INLET,
-92.06558448,30.1644251,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06803227,30.1632535,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04946831,30.17565364,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05086822,30.1688339,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04442082,30.14902668,CITY-ROW,CASEY NORTH,CURB INLET,
-92.0449688,30.14864777,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04490527,30.14859799,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04401461,30.14848822,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04397043,30.14864719,CITY-ROW,PLACENTIA,CURB INLET,
-92.06846821,30.16656418,CITY-ROW,CASEY NORTH,CURB INLET,
-92.06881455,30.16554328,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06252512,30.16364562,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06673463,30.16309142,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08068251,30.21116345,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99465209,30.21087237,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05688652,30.23332288,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05688959,30.23379588,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01388956,30.20365496,CITY-ROW,BILBO BASIN,CURB INLET,
-92.09196122,30.19834298,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05843917,30.1736187,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99375427,30.21323683,CITY-ROW,BILBO BASIN,CURB INLET,
-91.9934011,30.21364088,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05193754,30.14320552,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03868522,30.17681967,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00871831,30.25574208,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05512074,30.19818548,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05514026,30.1984073,CITY-ROW,BILBO BASIN,CURB INLET,
-91.98461834,30.21655984,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04782021,30.15591257,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06859269,30.16446992,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07530622,30.20661233,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07550202,30.20633777,CITY-ROW,BILBO BASIN,CURB INLET,
-92.07543425,30.20466159,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05581149,30.18290083,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05583028,30.18186954,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05619043,30.18143148,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05629342,30.18017481,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05358494,30.18037421,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05491102,30.18145128,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0515269,30.1826981,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05251764,30.18189561,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05303925,30.18093391,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04479678,30.18201933,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04260951,30.18200828,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04356078,30.18098143,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04175045,30.18064485,CITY-ROW,FELL STREET,CURB INLET,
-92.04111904,30.18022993,CITY-ROW,FELL STREET,CURB INLET,
-92.03894434,30.17876509,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.04103325,30.18270211,CITY-ROW,FELL STREET,CURB INLET,
-92.03841313,30.18171572,CITY-ROW,FELL STREET,CURB INLET,
-92.04420065,30.21616392,CITY-ROW,FELL STREET,CURB INLET,
-92.04294964,30.214784,CITY-ROW,FELL STREET,CURB INLET,
-92.04185802,30.21415786,CITY-ROW,FELL STREET,CURB INLET,
-92.04523658,30.21765278,CITY-ROW,DUNDEE CANAL,CURB INLET,
-92.04613569,30.21845338,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.04750443,30.21717438,CITY-ROW,ST. AUGUSTINE CREEK,CURB INLET,
-92.04687883,30.21760112,CITY-ROW,FELL STREET,CURB INLET,
-92.06464209,30.17601307,CITY-ROW,FELL STREET,CURB INLET,
-92.07462938,30.18180547,CITY-ROW,BILBO BASIN,CURB INLET,
-92.07481602,30.18080742,CITY-ROW,FELL STREET,CURB INLET,
-92.0749002,30.1814932,CITY-ROW,FELL STREET,CURB INLET,
-92.07488557,30.18004369,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07278248,30.18141407,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07347044,30.18141544,CITY-ROW,BILBO BASIN,CURB INLET,
-92.07374083,30.18128874,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07557292,30.18142944,CITY-ROW,BILBO BASIN,CURB INLET,
-92.07476507,30.17955844,CITY-ROW,BILBO BASIN,CURB INLET,
-92.07508248,30.17908324,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04672058,30.15797961,CITY-ROW,BILBO BASIN,CURB INLET,
-92.07143555,30.21927504,CITY-ROW,BILBO BASIN,CURB INLET,
-92.07222264,30.198066,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07300215,30.19891601,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01166149,30.21517605,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01126088,30.21620564,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01115344,30.21616752,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04756714,30.21937505,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04749989,30.21931836,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0495429,30.21823975,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0721512,30.22284261,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07291124,30.22235216,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04398483,30.21154482,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0473047,30.21943458,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0451431,30.21601073,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04206126,30.21083682,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04136878,30.20962623,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06454475,30.22752088,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06408492,30.2281235,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06350484,30.22840957,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06288015,30.22902312,CITY-ROW,BILBO BASIN,CURB INLET,
-91.98676143,30.25358006,CITY-ROW,BILBO BASIN,CURB INLET,
-91.98732629,30.25364216,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.98885221,30.25382491,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03535246,30.18863866,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04252937,30.15180789,CITY-ROW,BILBO BASIN,CURB INLET,
-91.98778959,30.21648609,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04410115,30.15310822,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05983529,30.14558278,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04511408,30.19473371,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05190427,30.20023307,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04273631,30.19281467,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04272915,30.1928095,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04146608,30.1914618,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04146199,30.19144989,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04792483,30.19708843,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01402142,30.22394951,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01377303,30.22376696,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01354643,30.22360043,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01230619,30.2228048,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04877301,30.20321343,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02782408,30.17607275,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0313075,30.1942846,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00247006,30.233883,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01895806,30.22750176,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03193478,30.19462543,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01334157,30.18987469,CITY-ROW,BILBO BASIN,CURB INLET,
-92.07490753,30.20827805,CITY-ROW,BILBO BASIN,CURB INLET,
-92.07423837,30.20828181,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0004406,30.2457104,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00135032,30.23922658,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03265095,30.19520726,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00050019,30.24505503,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00059624,30.24410189,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00076705,30.24290374,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04290001,30.28628535,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0112546,30.19193382,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02792929,30.24983724,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02793422,30.24988132,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02811146,30.24799569,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00048684,30.2426889,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00104372,30.24209995,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03930372,30.17158595,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03715664,30.1712297,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03819581,30.17067539,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03953686,30.17093848,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99921546,30.20899271,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04975637,30.14161426,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04727649,30.14047422,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01115675,30.17855179,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02761281,30.27014498,CITY-ROW,BILBO BASIN,CURB INLET,
-92.09776872,30.16464718,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02768907,30.27091252,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99984678,30.16987694,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0248965,30.23692809,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08269067,30.14651017,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08261466,30.14648196,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02998811,30.2709994,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02897412,30.27102575,CITY-ROW,PLACENTIA,CURB INLET,
-92.05440759,30.18855313,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03460264,30.24409969,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0672951,30.20253312,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02816095,30.27082571,CITY-ROW,HORSESHOE,CURB INLET,
-92.02466323,30.15119778,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02603102,30.15129246,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02392345,30.14893401,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05368156,30.18785533,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05305872,30.14616635,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04686385,30.17904686,CITY-ROW,BILBO BASIN,CURB INLET,
-91.9776455,30.27608316,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0865892,30.19794102,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04580394,30.14574969,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04717496,30.14697395,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04750709,30.14713805,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04769707,30.14729934,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04779418,30.14702944,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04849033,30.14682707,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04827945,30.14668022,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04913233,30.14645678,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04979758,30.14803788,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04181859,30.1731216,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02922585,30.17281597,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02930554,30.17274107,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02654187,30.19558843,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00852478,30.2024334,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0083977,30.20241078,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00041646,30.19267484,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04006292,30.27114272,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03416897,30.20360162,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03586158,30.20093786,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01090876,30.20491936,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01035241,30.20514181,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02868666,30.17271092,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02925423,30.17256509,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02761185,30.19561237,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02800524,30.19583515,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03562831,30.2009446,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.99416058,30.24468579,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00794781,30.23675083,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08314798,30.20816519,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01313574,30.22644644,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05820021,30.20598516,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00156399,30.2002425,CITY-ROW,CASEY NORTH,CURB INLET,
-91.98894935,30.25109251,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04346205,30.22180872,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04370197,30.22168856,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08269548,30.20823406,CITY-ROW,PLACENTIA,CURB INLET,
-92.04499835,30.22358605,CITY-ROW,CASEY NORTH,CURB INLET,
-92.0048381,30.16262539,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06437093,30.1993772,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02497307,30.22174524,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02169121,30.21926413,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02930608,30.21471138,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01212353,30.15135541,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01326706,30.15079987,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01058498,30.21535454,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0354573,30.16998326,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01372526,30.20860904,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0134675,30.20843507,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01612925,30.21014483,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02626541,30.22688231,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02903698,30.22239056,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06921999,30.20000333,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06982907,30.20082257,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06759877,30.20614395,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0679964,30.20768662,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04592175,30.16474105,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08346148,30.1898609,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05189772,30.18428532,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05024852,30.18282164,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05130832,30.22097463,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05176764,30.22164479,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07561746,30.20875611,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04521155,30.16504426,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04408627,30.16578262,CITY-ROW,PLACENTIA,CURB INLET,
-92.05149071,30.18406298,CITY-ROW,CASEY NORTH,CURB INLET,
-92.03724046,30.20619801,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04318286,30.16620864,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08357535,30.19292931,CITY-ROW,CASEY NORTH,CURB INLET,
-92.08358182,30.1932103,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08357288,30.19271744,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.04764367,30.17981547,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04757625,30.17986337,CITY-ROW,CASEY NORTH,CURB INLET,
-92.08830536,30.19488263,CITY-ROW,CASEY NORTH,CURB INLET,
-92.05170394,30.21125264,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05163348,30.21133358,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02578973,30.25437966,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04042631,30.15744303,CITY-ROW,CASEY NORTH,CURB INLET,
-91.99361184,30.25758729,CITY-ROW,CASEY NORTH,CURB INLET,
-91.9936041,30.25766467,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02039397,30.15963421,CITY-ROW,CASEY NORTH,CURB INLET,
-92.00179318,30.26962208,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99601333,30.25775486,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00176433,30.27167186,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06679977,30.1704498,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.009546,30.19381093,CITY-ROW,CASEY NORTH,CURB INLET,
-92.00874835,30.1942005,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00847034,30.19443405,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05895448,30.14552804,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.01160303,30.15446906,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01374648,30.15333233,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03701263,30.15258636,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03777357,30.152397,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05495628,30.16175848,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01790537,30.22689475,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06798693,30.15979297,CITY-ROW,BILBO BASIN,CURB INLET,
-91.98931598,30.23980243,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01886477,30.19453093,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04088379,30.16004419,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06479005,30.17743654,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06539142,30.17656771,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.065207,30.17673307,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06527586,30.17678711,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02753471,30.14803277,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.0268499,30.14747828,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02646259,30.14794363,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06366223,30.17352648,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06533755,30.17558219,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0631526,30.17377625,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06558303,30.16824276,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06293488,30.16732427,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06740746,30.16876969,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06784608,30.16957585,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06826234,30.16939881,CITY-ROW,BILBO BASIN,CURB INLET,
-92.07077287,30.16472489,CITY-ROW,BILBO BASIN,CURB INLET,
-92.07112491,30.16511641,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07110048,30.1657121,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02808588,30.14848482,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02769109,30.14895117,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06646505,30.17153798,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06954699,30.14358157,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0077207,30.18041008,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00766015,30.18035382,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01030759,30.18105242,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00994,30.17917165,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00955277,30.1789429,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.06643495,30.17572858,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06413544,30.17295384,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05187655,30.15999551,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.05031673,30.16148627,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00081726,30.27273934,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00045431,30.27273056,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99849455,30.27239477,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05068328,30.16105333,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05760698,30.21776958,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05592522,30.21632908,CITY-ROW,BILBO BASIN,CURB INLET,
-92.05502811,30.21632033,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.99958433,30.2724514,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99929711,30.27243784,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99689196,30.27237188,CITY-ROW,CASEY NORTH,CURB INLET,
-91.99776261,30.25496543,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99772289,30.25499415,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.09315375,30.18725976,CITY-ROW,BILBO BASIN,CURB INLET,
-92.09257561,30.18725457,CITY-ROW,HORSESHOE,CURB INLET,
-92.04822004,30.16235195,CITY-ROW,HORSESHOE,CURB INLET,
-92.04798184,30.16255007,CITY-ROW,CASEY SOUTH,CURB INLET,
-92.08354717,30.18708949,CITY-ROW,CASEY NORTH,CURB INLET,
-92.03616356,30.24438737,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02672213,30.24563948,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03311324,30.13166553,CITY-ROW,BILBO BASIN,CURB INLET,
-91.99903674,30.25810555,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02294939,30.24571448,CITY-ROW,BILBO BASIN,CURB INLET,
-92.0278045,30.24018751,CITY-ROW,CASEY NORTH,CURB INLET,
-92.03357845,30.13379536,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06331246,30.13314568,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.02598135,30.14956247,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02865647,30.19823646,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02938861,30.19843955,CITY-ROW,PLACENTIA,CURB INLET,
-92.05760111,30.19300856,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.00834855,30.16269046,CITY-ROW,BILBO BASIN,CURB INLET,
-92.00704272,30.1616143,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04473412,30.17739919,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04433072,30.17673182,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02384803,30.2409082,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02436171,30.24405293,CITY-ROW,CASEY NORTH,CURB INLET,
-92.05249364,30.14671141,CITY-ROW,BILBO BASIN,CURB INLET,
-92.04379321,30.17628955,CITY-ROW,BILBO BASIN,CURB INLET,
-92.06946773,30.15733515,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02891751,30.16235638,CITY-ROW,BILBO BASIN,CURB INLET,
-92.02863673,30.1622705,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03519565,30.16818398,CITY-ROW,BILBO BASIN,CURB INLET,
-92.09875638,30.16430489,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.09786762,30.16464899,CITY-ROW,BILBO BASIN,CURB INLET,
-92.01094369,30.17612441,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.03304756,30.16642427,CITY-ROW,PLACENTIA,CURB INLET,
-92.03243389,30.16672299,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03258243,30.1668463,CITY-ROW,HORSESHOE,CURB INLET,
-92.06803768,30.15590073,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03170314,30.16359145,CITY-ROW,CASEY NORTH,CURB INLET,
-92.03913305,30.169485,CITY-ROW,BILBO BASIN,CURB INLET,
-92.08418647,30.14807741,CITY-ROW,BILBO BASIN,CURB INLET,
-92.03514545,30.16606231,CITY-ROW,CASEY NORTH,CURB INLET,
-92.03392641,30.16545009,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01039114,30.17623561,CITY-ROW,CASEY NORTH,CURB INLET,
-92.01039114,30.17623561,CITY-ROW,HORSESHOE,CURB INLET,
-92.03384875,30.16573407,CITY-ROW,CASEY NORTH,CURB INLET,
-92.02853486,30.2366098,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.08151526,30.16488414,CITY-ROW,CASEY NORTH,CURB INLET,
-92.0812709,30.16510722,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-91.99944721,30.1611638,CITY-ROW,CASEY NORTH,CURB INLET,
-92.07931723,30.16307227,CITY-ROW,CASEY NORTH,CURB INLET,
-92.07881981,30.16255568,CITY-ROW,CASEY NORTH,CURB INLET,
-92.07948279,30.16354173,CITY-ROW,SPRINGFIELD NORTH,CURB INLET,
-92.07963808,30.16366827,CITY-ROW,BILBO BASIN,CURB INLET,
